Id,HouseId,Last Hour,TotalConsumption,1SDConsumption,MeanConsumptionForThatHour,SDConsumptionForThatHour
0_8_7-9-2013_12,0,12,1423.082,,,
0_2_15-9-2013_12,0,12,7051.649,,,
0_9_6-9-2013_12,0,12,977.738,,,
0_7_11-9-2013_12,0,12,3142.526,,,
0_1_27-9-2013_12,0,12,7010.44,,,
0_5_20-9-2013_12,0,12,32.829,,,
0_0_17-9-2013_12,0,12,4072.366,,,
0_11_6-9-2013_12,0,12,531.678,,,
0_11_23-9-2013_12,0,12,1234.95,,,
0_4_23-9-2013_12,0,12,2254.001,,,
0_9_10-9-2013_12,0,12,10589.448,,,
0_13_1-9-2013_12,0,12,10805.556,,,
0_1_9-9-2013_12,0,12,1236.62,,,
0_8_29-9-2013_12,0,12,1402.429,,,
0_4_25-9-2013_12,0,12,0,,,
0_11_18-9-2013_12,0,12,512.523,,,
0_4_4-9-2013_12,0,12,0,,,
0_7_17-9-2013_12,0,12,5545.523,,,
0_6_30-9-2013_12,0,12,6188.675,,,
0_3_8-9-2013_12,0,12,1550.612,,,
0_12_24-9-2013_12,0,12,2134.683,,,
0_11_27-9-2013_12,0,12,567.26,,,
0_10_3-9-2013_12,0,12,11637.013,,,
0_0_13-9-2013_12,0,12,8480.622,,,
0_8_14-9-2013_12,0,12,4244.746,,,
0_0_18-9-2013_12,0,12,10162.231,,,
0_0_8-9-2013_12,0,12,1401.88,,,
0_0_14-9-2013_12,0,12,3143.204,,,
0_2_25-9-2013_12,0,12,539.853,,,
0_4_30-9-2013_12,0,12,0,,,
0_0_12-9-2013_12,0,12,1212.496,,,
0_11_10-9-2013_12,0,12,561.423,,,
0_0_15-9-2013_12,0,12,11266.695,,,
0_8_23-9-2013_12,0,12,5574.504,4285.057971,3430.962,854.0959712
0_12_30-9-2013_12,0,12,8721.218,6685.934738,3564.67625,3121.258488
0_6_27-9-2013_12,0,12,7577.496,7353.03584,4736.70675,2616.32909
0_7_12-9-2013_12,0,12,2085.611,2082.100126,1714.006667,368.0934595
0_9_28-9-2013_12,0,12,217.506,111.7120994,46.27266667,65.43943277
0_1_17-9-2013_12,0,12,13280.734,9060.097175,4834.990667,4225.106508
0_1_19-9-2013_12,0,12,34288.321,29811.74659,15656.347,14155.39959
0_1_1-9-2013_12,0,12,23680.335,20619.40919,10994.471,9624.938193
0_1_10-9-2013_12,0,12,23241.704,17740.02593,9627.991,8112.034933
0_10_8-9-2013_12,0,12,9582.214,5963.318298,2597.647,3365.671298
0_8_24-9-2013_12,0,12,4531.061,3317.767,3317.767,0
0_6_29-9-2013_12,0,12,10652.433,8798.25564,4620.459,4177.79664
0_0_30-9-2013_12,0,12,7111.888,6685.934738,3564.67625,3121.258488
0_9_7-9-2013_12,0,12,15970.102,6393.828,3196.914,3196.914
0_1_4-9-2013_12,0,12,25684.318,16607.00247,7022.0674,9584.935066
0_6_25-9-2013_12,0,12,4153.909,3168.164182,1876.050571,1292.11361
0_1_15-9-2013_12,0,12,30658.244,23922.32482,13465.3456,10456.97922
0_12_16-9-2013_12,0,12,11003.114,6318.560432,4431.406667,1887.153765
0_1_13-9-2013_12,0,12,21070.553,18756.45427,13091.86533,5664.588932
0_9_26-9-2013_12,0,12,12742.909,10018.091,5009.0455,5009.0455
0_8_28-9-2013_12,0,12,170.505,111.7120994,46.27266667,65.43943277
0_1_16-9-2013_12,0,12,7002.733,6318.560432,4431.406667,1887.153765
0_0_28-9-2013_12,0,12,138.818,111.7120994,46.27266667,65.43943277
0_8_9-9-2013_12,0,12,1252.249,1236.62,1229.9805,6.6395
0_10_30-9-2013_12,0,12,10672.95,6685.934738,3564.67625,3121.258488
0_1_11-9-2013_12,0,12,3733.175,3704.682497,2880.752667,823.9298304
0_1_2-9-2013_12,0,12,22869.362,18074.16802,9455.91225,8618.255771
0_6_14-9-2013_12,0,12,8864.003,8554.066699,5492.109,3061.957699
0_7_8-9-2013_12,0,12,10530.349,5963.318298,2597.647,3365.671298
0_6_6-9-2013_12,0,12,2641.037,2547.743387,1453.311667,1094.43172
0_6_20-9-2013_12,0,12,13277.59,10363.11436,5543.84025,4819.274106
0_1_18-9-2013_12,0,12,26898.346,22309.74382,13230.10725,9079.636568
0_6_25-9-2013_12,0,12,4153.909,3168.164182,1876.050571,1292.11361
0_9_7-9-2013_12,0,12,15970.102,6393.828,3196.914,3196.914
0_1_15-9-2013_12,0,12,30658.244,23922.32482,13465.3456,10456.97922
0_10_8-9-2013_12,0,12,9582.214,5963.318298,2597.647,3365.671298
0_7_8-9-2013_12,0,12,10530.349,5963.318298,2597.647,3365.671298
0_12_16-9-2013_12,0,12,11003.114,6318.560432,4431.406667,1887.153765
0_1_16-9-2013_12,0,12,7002.733,6318.560432,4431.406667,1887.153765
0_9_26-9-2013_12,0,12,12742.909,10018.091,5009.0455,5009.0455
0_1_17-9-2013_12,0,12,13280.734,9060.097175,4834.990667,4225.106508
0_1_10-9-2013_12,0,12,23241.704,17740.02593,9627.991,8112.034933
0_6_29-9-2013_12,0,12,10652.433,8798.25564,4620.459,4177.79664
0_1_11-9-2013_12,0,12,3733.175,3704.682497,2880.752667,823.9298304
0_8_23-9-2013_12,0,12,5574.504,4285.057971,3430.962,854.0959712
0_1_4-9-2013_12,0,12,25684.318,16607.00247,7022.0674,9584.935066
0_12_30-9-2013_12,0,12,8721.218,6685.934738,3564.67625,3121.258488
0_0_30-9-2013_12,0,12,7111.888,6685.934738,3564.67625,3121.258488
0_10_30-9-2013_12,0,12,10672.95,6685.934738,3564.67625,3121.258488
0_9_28-9-2013_12,0,12,217.506,111.7120994,46.27266667,65.43943277
0_8_28-9-2013_12,0,12,170.505,111.7120994,46.27266667,65.43943277
0_0_28-9-2013_12,0,12,138.818,111.7120994,46.27266667,65.43943277
0_8_9-9-2013_12,0,12,1252.249,1236.62,1229.9805,6.6395
0_6_20-9-2013_12,0,12,13277.59,10363.11436,5543.84025,4819.274106
0_6_14-9-2013_12,0,12,8864.003,8554.066699,5492.109,3061.957699
0_1_2-9-2013_12,0,12,22869.362,18074.16802,9455.91225,8618.255771
0_6_27-9-2013_12,0,12,7577.496,7353.03584,4736.70675,2616.32909
0_1_13-9-2013_12,0,12,21070.553,18756.45427,13091.86533,5664.588932
0_1_18-9-2013_12,0,12,26898.346,22309.74382,13230.10725,9079.636568
0_1_1-9-2013_12,0,12,23680.335,20619.40919,10994.471,9624.938193
0_8_24-9-2013_12,0,12,4531.061,3317.767,3317.767,0
0_7_12-9-2013_12,0,12,2085.611,2082.100126,1714.006667,368.0934595
0_1_19-9-2013_12,0,12,34288.321,29811.74659,15656.347,14155.39959
0_6_6-9-2013_12,0,12,2641.037,2547.743387,1453.311667,1094.43172
0_7_26-9-2013_21,0,21,10180.399,8604.887533,4541.603667,4063.283866
0_9_23-9-2013_21,0,21,21483.388,13729.1306,8340.898833,5388.231771
0_13_6-9-2013_21,0,21,22858.168,10509.90969,6392.674,4117.235692
0_7_17-9-2013_21,0,21,16283.796,13578.60911,7007.942167,6570.666941
0_1_4-9-2013_21,0,21,19841.611,18394.101,11109.7155,7284.3855
0_10_10-9-2013_21,0,21,9373.949,8604.073952,4073.834,4530.239952
0_12_21-9-2013_21,0,21,3495.148,1337.549,668.7745,668.7745
0_9_16-9-2013_21,0,21,21290.426,19680.92031,12850.488,6830.432305
0_1_11-9-2013_21,0,21,24797.424,17509.44491,8905.598167,8603.846743
0_6_24-9-2013_21,0,21,12740.233,10462.05963,4822.831667,5639.227965
0_1_10-9-2013_21,0,21,10401.608,8604.073952,4073.834,4530.239952
0_6_12-9-2013_21,0,21,3365.673,2661.875988,1929.4795,732.396488
0_1_2-9-2013_21,0,21,29289.714,25434.76316,15547.96167,9886.801489
0_1_17-9-2013_21,0,21,14237.09,13578.60911,7007.942167,6570.666941
0_1_9-9-2013_21,0,21,3720.155,3335.056043,1814.97,1520.086043
0_9_18-9-2013_21,0,21,21357.868,14024.6048,8778.489,5246.115796
0_6_1-9-2013_21,0,21,17453.595,15133.02103,9214.4208,5918.600232
0_6_29-9-2013_21,0,21,12630.329,10371.61263,4773.076667,5598.535959
0_12_19-9-2013_21,0,21,9465.221,9091.129,6814.282,2276.847
0_9_29-9-2013_21,0,21,16405.849,10371.61263,4773.076667,5598.535959
0_10_28-9-2013_21,0,21,226.104,121.7766409,54.7068,67.06984092
0_1_18-9-2013_21,0,21,15783.523,14024.6048,8778.489,5246.115796
0_9_4-9-2013_21,0,21,18976.3,18394.101,11109.7155,7284.3855
0_9_28-9-2013_21,0,21,228.755,121.7766409,54.7068,67.06984092
0_9_19-9-2013_21,0,21,11750.211,9091.129,6814.282,2276.847
0_9_17-9-2013_21,0,21,21460.88,13578.60911,7007.942167,6570.666941
0_0_28-9-2013_21,0,21,141.54,121.7766409,54.7068,67.06984092
0_9_10-9-2013_21,0,21,19820.804,8604.073952,4073.834,4530.239952
0_9_24-9-2013_21,0,21,16337.54,10462.05963,4822.831667,5639.227965
0_2_28-9-2013_21,0,21,131.994,121.7766409,54.7068,67.06984092
0_6_22-9-2013_21,0,21,18033.767,17768.65449,11668.15233,6100.502156
0_7_6-9-2013_21,0,21,11493.176,10509.90969,6392.674,4117.235692
0_7_17-9-2013_21,0,21,16283.796,13578.60911,7007.942167,6570.666941
0_1_17-9-2013_21,0,21,14237.09,13578.60911,7007.942167,6570.666941
0_9_17-9-2013_21,0,21,21460.88,13578.60911,7007.942167,6570.666941
0_10_10-9-2013_21,0,21,9373.949,8604.073952,4073.834,4530.239952
0_1_10-9-2013_21,0,21,10401.608,8604.073952,4073.834,4530.239952
0_9_10-9-2013_21,0,21,19820.804,8604.073952,4073.834,4530.239952
0_1_11-9-2013_21,0,21,24797.424,17509.44491,8905.598167,8603.846743
0_6_24-9-2013_21,0,21,12740.233,10462.05963,4822.831667,5639.227965
0_9_24-9-2013_21,0,21,16337.54,10462.05963,4822.831667,5639.227965
0_10_28-9-2013_21,0,21,226.104,121.7766409,54.7068,67.06984092
0_9_28-9-2013_21,0,21,228.755,121.7766409,54.7068,67.06984092
0_0_28-9-2013_21,0,21,141.54,121.7766409,54.7068,67.06984092
0_2_28-9-2013_21,0,21,131.994,121.7766409,54.7068,67.06984092
0_9_16-9-2013_21,0,21,21290.426,19680.92031,12850.488,6830.432305
0_6_1-9-2013_21,0,21,17453.595,15133.02103,9214.4208,5918.600232
0_9_18-9-2013_21,0,21,21357.868,14024.6048,8778.489,5246.115796
0_1_18-9-2013_21,0,21,15783.523,14024.6048,8778.489,5246.115796
0_9_23-9-2013_21,0,21,21483.388,13729.1306,8340.898833,5388.231771
0_7_26-9-2013_21,0,21,10180.399,8604.887533,4541.603667,4063.283866
0_12_19-9-2013_21,0,21,9465.221,9091.129,6814.282,2276.847
0_9_19-9-2013_21,0,21,11750.211,9091.129,6814.282,2276.847
0_6_12-9-2013_21,0,21,3365.673,2661.875988,1929.4795,732.396488
0_6_22-9-2013_21,0,21,18033.767,17768.65449,11668.15233,6100.502156
0_1_2-9-2013_21,0,21,29289.714,25434.76316,15547.96167,9886.801489
0_1_9-9-2013_21,0,21,3720.155,3335.056043,1814.97,1520.086043
0_1_4-9-2013_21,0,21,19841.611,18394.101,11109.7155,7284.3855
0_9_4-9-2013_21,0,21,18976.3,18394.101,11109.7155,7284.3855
0_13_6-9-2013_21,0,21,22858.168,10509.90969,6392.674,4117.235692
0_7_6-9-2013_21,0,21,11493.176,10509.90969,6392.674,4117.235692
0_12_21-9-2013_21,0,21,3495.148,1337.549,668.7745,668.7745
0_6_29-9-2013_21,0,21,12630.329,10371.61263,4773.076667,5598.535959
0_9_29-9-2013_21,0,21,16405.849,10371.61263,4773.076667,5598.535959
0_7_19-9-2013_21,0,21,4537.435,,,
0_0_10-9-2013_21,0,21,1778.318,,,
0_8_4-9-2013_21,0,21,7949.35,,,
0_0_14-9-2013_21,0,21,1735.364,,,
0_3_6-9-2013_21,0,21,7251.202,,,
0_10_21-9-2013_21,0,21,1133.278,,,
0_0_17-9-2013_21,0,21,2536.754,,,
0_1_14-9-2013_21,0,21,3048.601,,,
0_8_14-9-2013_21,0,21,1727.922,,,
0_4_5-9-2013_21,0,21,0,,,
0_9_9-9-2013_21,0,21,2752.481,,,
0_0_13-9-2013_21,0,21,2504.971,,,
0_0_12-9-2013_21,0,21,1221.35,,,
0_0_24-9-2013_21,0,21,1693.23,,,
0_11_7-9-2013_21,0,21,575.802,,,
0_6_11-9-2013_21,0,21,13692.119,,,
0_13_2-9-2013_21,0,21,5368.894,,,
0_4_27-9-2013_21,0,21,0,,,
0_1_7-9-2013_21,0,21,5503.292,,,
0_4_7-9-2013_21,0,21,0,,,
0_1_8-9-2013_21,0,21,6385.196,,,
0_1_22-9-2013_21,0,21,13528.499,,,
0_2_7-9-2013_21,0,21,6441.37,,,
0_3_17-9-2013_21,0,21,8911.31,,,
0_1_1-9-2013_21,0,21,13548.515,,,
0_4_6-9-2013_21,0,21,0,,,
0_0_27-9-2013_21,0,21,3136.39,,,
0_11_1-9-2013_21,0,21,608.071,,,
0_11_3-9-2013_21,0,21,947.997,,,
0_4_21-9-2013_21,0,21,0,,,
0_12_6-9-2013_21,0,21,185.63,,,
0_0_21-9-2013_21,0,21,1337.549,,,
0_12_11-9-2013_21,0,21,9689.785,,,
0_7_23-9-2013_21,0,21,13269.271,,,
0_7_12-9-2013_21,0,21,2059.486,,,
0_3_28-9-2013_21,0,21,0,,,
0_0_18-9-2013_21,0,21,3159.437,,,
0_5_26-9-2013_21,0,21,763.872,,,
0_1_15-9-2013_21,0,21,16002.182,,,
0_12_8-9-2013_21,0,21,269.554,,,
0_12_4-9-2013_21,0,21,5459.605,,,
0_0_19-9-2013_21,0,21,9091.129,,,
0_4_29-9-2013_21,0,21,0,,,
0_6_23-9-2013_21,0,21,13421.502,,,
0_7_28-9-2013_21,0,21,0,,,
0_0_23-9-2013_21,0,21,1750.413,,,
0_10_5-9-2013_21,0,21,412.509,,,
0_3_12-9-2013_21,0,21,1981.334,,,
0_6_8-9-2013_21,0,21,10671.149,,,
0_1_6-9-2013_21,0,21,6826.318,,,
0_0_8-9-2013_21,0,21,1480.042,,,
0_0_26-9-2013_21,0,21,2680.54,,,
0_5_11-9-2013_21,0,21,41.618,,,
0_1_12-9-2013_21,0,21,1806.749,,,
0_4_11-9-2013_21,0,21,0,,,
0_1_23-9-2013_21,0,21,10703.447,,,
0_9_22-9-2013_21,0,21,16196.416,,,
0_5_4-9-2013_21,0,21,891.111,,,
0_9_15-9-2013_21,0,21,6651.266,,,
0_12_15-9-2013_21,0,21,5540.587,,,
0_8_1-9-2013_21,0,21,2539.794,,,
0_9_14-9-2013_21,0,21,925.102,,,
0_8_11-9-2013_21,0,21,10953.599,,,
0_1_3-9-2013_21,0,21,14585.258,,,
0_4_17-9-2013_21,0,21,0,,,
0_1_13-9-2013_21,0,21,9719.807,,,
0_3_18-9-2013_21,0,21,7392.507,,,
0_5_24-9-2013_21,0,21,35.032,,,
0_0_1-9-2013_21,0,21,2622.769,,,
0_11_15-9-2013_21,0,21,549.037,,,
0_0_9-9-2013_21,0,21,1724.755,,,
0_0_15-9-2013_21,0,21,4238.585,,,
0_10_24-9-2013_21,0,21,9196.967,,,
0_7_11-9-2013_21,0,21,5636.569,,,
0_0_25-9-2013_21,0,21,3334.493,,,
0_1_16-9-2013_21,0,21,16297.097,,,
0_2_12-9-2013_21,0,21,1142.285,,,
0_4_28-9-2013_21,0,21,0,,,
0_11_12-9-2013_21,0,21,559.789,,,
0_5_10-9-2013_21,0,21,41.576,,,
0_8_2-9-2013_21,0,21,10912.359,,,
0_6_2-9-2013_21,0,21,6441.812,,,
0_0_29-9-2013_21,0,21,1688.901,,,
0_4_9-9-2013_21,0,21,0,,,
0_12_18-9-2013_21,0,21,4527.236,,,
0_1_5-9-2013_21,0,21,1549.165,,,
0_0_2-9-2013_21,0,21,9195.359,,,
0_5_17-9-2013_21,0,21,78.703,,,
0_2_23-9-2013_21,0,21,10852.719,,,
0_12_17-9-2013_21,0,21,3372.586,,,
0_6_16-9-2013_21,0,21,18942.097,,,
0_0_11-9-2013_21,0,21,9265.859,,,
0_8_16-9-2013_21,0,21,4503.984,,,
0_12_14-9-2013_21,0,21,275.364,,,
0_7_8-9-2013_21,0,21,10195.138,,,
0_0_16-9-2013_21,0,21,3312.27,,,
0_0_22-9-2013_21,0,21,3442.191,,,
0_8_7-9-2013_21,0,21,1404.233,,,
0_5_23-9-2013_21,0,21,48.041,,,
0_2_1-9-2013_21,0,21,9907.431,,,
0_6_4-9-2013_21,0,21,15756.79,,,
0_11_16-9-2013_21,0,21,571.004,,,
0_12_3-9-2013_23,0,23,196.021,,,
0_0_9-9-2013_23,0,23,1747.852,,,
0_1_4-9-2013_23,0,23,4387.505,,,
0_8_11-9-2013_23,0,23,1637.97,,,
0_13_3-9-2013_23,0,23,2544.627,,,
0_0_13-9-2013_23,0,23,3287.927,,,
0_5_23-9-2013_23,0,23,41.525,,,
0_0_23-9-2013_23,0,23,3308.567,,,
0_0_26-9-2013_23,0,23,4031.795,,,
0_2_18-9-2013_23,0,23,7487.79,,,
0_2_23-9-2013_23,0,23,8127.793,,,
0_1_6-9-2013_23,0,23,6013.754,,,
0_8_1-9-2013_23,0,23,1688.911,,,
0_4_6-9-2013_23,0,23,0,,,
0_0_15-9-2013_23,0,23,3428.631,,,
0_3_12-9-2013_23,0,23,2081.84,,,
0_0_17-9-2013_23,0,23,4095.531,,,
0_4_11-9-2013_23,0,23,0,,,
0_1_22-9-2013_23,0,23,14280.967,,,
0_4_27-9-2013_23,0,23,0,,,
0_13_4-9-2013_23,0,23,3725.554,,,
0_5_26-9-2013_23,0,23,32.393,,,
0_9_29-9-2013_23,0,23,1023.843,,,
0_4_9-9-2013_23,0,23,0,,,
0_9_26-9-2013_23,0,23,1007.078,,,
0_7_28-9-2013_23,0,23,0,,,
0_8_23-9-2013_23,0,23,1686.293,,,
0_12_11-9-2013_23,0,23,188.271,,,
0_5_11-9-2013_23,0,23,44.063,,,
0_7_23-9-2013_23,0,23,11815.93,,,
0_3_18-9-2013_23,0,23,7072.807,,,
0_0_18-9-2013_23,0,23,3366.834,,,
0_1_3-9-2013_23,0,23,3575.24,,,
0_2_9-9-2013_23,0,23,1374.54,,,
0_0_1-9-2013_23,0,23,1700.648,,,
0_6_2-9-2013_23,0,23,5732.903,,,
0_5_17-9-2013_23,0,23,87.167,,,
0_11_15-9-2013_23,0,23,545.423,,,
0_7_26-9-2013_23,0,23,4719.687,,,
0_9_13-9-2013_23,0,23,5725.647,,,
0_9_17-9-2013_23,0,23,6369.176,,,
0_3_6-9-2013_23,0,23,6363.642,,,
0_1_8-9-2013_23,0,23,2216.815,,,
0_12_6-9-2013_23,0,23,190.794,,,
0_11_7-9-2013_23,0,23,554.676,,,
0_10_24-9-2013_23,0,23,666.504,,,
0_4_28-9-2013_23,0,23,0,,,
0_11_1-9-2013_23,0,23,564.596,,,
0_4_21-9-2013_23,0,23,0,,,
0_0_27-9-2013_23,0,23,143.316,,,
0_0_22-9-2013_23,0,23,3619.053,,,
0_3_2-9-2013_23,0,23,2540.369,,,
0_9_16-9-2013_23,0,23,5285.268,,,
0_2_7-9-2013_23,0,23,738.362,,,
0_10_5-9-2013_23,0,23,644.266,,,
0_8_4-9-2013_23,0,23,1852.131,,,
0_0_10-9-2013_23,0,23,1648.616,,,
0_3_17-9-2013_23,0,23,3739.265,,,
0_9_22-9-2013_23,0,23,15595.359,,,
0_0_8-9-2013_23,0,23,1497.772,,,
0_9_9-9-2013_23,0,23,2735.751,,,
0_4_5-9-2013_23,0,23,0,,,
0_0_29-9-2013_23,0,23,3571.638,,,
0_2_1-9-2013_23,0,23,579.494,,,
0_7_11-9-2013_23,0,23,3080.105,,,
0_7_14-9-2013_23,0,23,1829.773,,,
0_0_19-9-2013_23,0,23,1611.463,,,
0_7_19-9-2013_23,0,23,1985.066,,,
0_11_3-9-2013_23,0,23,591.733,,,
0_0_11-9-2013_23,0,23,1628.214,,,
0_8_16-9-2013_23,0,23,1643.831,,,
0_0_14-9-2013_23,0,23,3259.881,,,
0_11_16-9-2013_23,0,23,553.116,,,
0_6_15-9-2013_23,0,23,17969.011,,,
0_13_2-9-2013_23,0,23,5162.168,,,
0_8_2-9-2013_23,0,23,1693.748,,,
0_6_16-9-2013_23,0,23,4668.714,,,
0_8_12-9-2013_23,0,23,1245.729,,,
0_10_13-9-2013_23,0,23,1473.466,,,
0_13_1-9-2013_23,0,23,2292.389,,,
0_10_7-9-2013_23,0,23,827.847,,,
0_0_16-9-2013_23,0,23,1633.485,,,
0_11_6-9-2013_23,0,23,570.268,,,
0_1_15-9-2013_23,0,23,15722.891,,,
0_0_21-9-2013_23,0,23,1713.507,,,
0_0_25-9-2013_23,0,23,2530.903,,,
0_5_6-9-2013_23,0,23,2661.356,,,
0_9_19-9-2013_23,0,23,991.407,,,
0_9_24-9-2013_23,0,23,1031.864,,,
0_0_12-9-2013_23,0,23,1230.665,,,
0_8_14-9-2013_23,0,23,4358.502,,,
0_7_17-9-2013_23,0,23,6671.46,,,
0_12_4-9-2013_23,0,23,139.028,,,
0_0_24-9-2013_23,0,23,3234.953,,,
0_4_17-9-2013_23,0,23,0,,,
0_4_7-9-2013_23,0,23,0,,,
0_9_3-9-2013_23,0,23,2756.54,,,
0_5_24-9-2013_23,0,23,39.648,,,
0_1_5-9-2013_23,0,23,1689.172,,,
0_10_17-9-2013_23,0,23,2367.437,,,
0_2_3-9-2013_23,0,23,872.188,,,
0_1_13-9-2013_23,0,23,11403.351,,,
0_2_28-9-2013_23,0,23,134.733,,,
0_1_12-9-2013_23,0,23,1884.662,,,
0_1_23-9-2013_23,0,23,13374.835,,,
0_5_4-9-2013_23,0,23,130.679,,,
0_1_16-9-2013_23,0,23,5464.712,,,
0_1_11-9-2013_23,0,23,3477.02,,,
0_0_2-9-2013_23,0,23,1655.23,,,
0_12_9-9-2013_23,0,23,274.043,,,
0_5_14-9-2013_23,0,23,39.514,,,
0_1_2-9-2013_23,0,23,5958.697,5871.362331,3981.42925,1889.933081
0_1_17-9-2013_23,0,23,14378.62,9695.562311,4828.673833,4866.888477
0_1_9-9-2013_23,0,23,3693.71,3024.350154,1704.0255,1320.324654
0_1_18-9-2013_23,0,23,13324.983,11376.94959,7813.1035,3563.846092
0_9_18-9-2013_23,0,23,15339.968,11376.94959,7813.1035,3563.846092
0_9_27-9-2013_23,0,23,233.692,143.316,71.658,71.658
0_10_21-9-2013_23,0,23,2488.034,1713.507,856.7535,856.7535
0_6_23-9-2013_23,0,23,17813.501,15109.6637,9080.3585,6029.305197
0_1_1-9-2013_23,0,23,2949.749,2568.449742,1729.7005,838.7492423
0_10_28-9-2013_23,0,23,222.543,138.6051264,69.27625,69.32887641
0_1_10-9-2013_23,0,23,7602.562,7602.562,4625.589,2976.973
0_6_4-9-2013_23,0,23,6025.344,5367.688988,3098.91475,2268.774238
0_6_12-9-2013_23,0,23,3509.266,3008.022549,2176.60825,831.4142988
0_6_8-9-2013_23,0,23,3513.609,3243.551352,2409.398667,834.1526855
0_0_28-9-2013_23,0,23,142.372,138.6051264,69.27625,69.32887641
0_12_21-9-2013_23,0,23,3162.555,1713.507,856.7535,856.7535
0_7_6-9-2013_23,0,23,13642.191,10326.0485,5736.1886,4589.859899
0_6_11-9-2013_23,0,23,5079.528,4067.031792,2218.155,1848.876792
0_13_6-9-2013_23,0,23,22537.781,10326.0485,5736.1886,4589.859899
0_1_7-9-2013_23,0,23,1788.041,1575.777833,842.1343333,733.6434998
0_10_10-9-2013_23,0,23,8995.019,7602.562,4625.589,2976.973
0_13_7-9-2013_23,0,23,1611.551,1575.777833,842.1343333,733.6434998
0_6_22-9-2013_23,0,23,18545.544,18426.02226,12148.52133,6277.500924
0_8_29-9-2013_23,0,23,4855.448,3571.638,3571.638,0
0_1_14-9-2013_23,0,23,8419.636,6508.667107,3387.201,3121.466107
0_6_8-9-2013_23,0,23,3513.609,3243.551352,2409.398667,834.1526855
0_9_27-9-2013_23,0,23,233.692,143.316,71.658,71.658
0_1_10-9-2013_23,0,23,7602.562,7602.562,4625.589,2976.973
0_10_10-9-2013_23,0,23,8995.019,7602.562,4625.589,2976.973
0_7_6-9-2013_23,0,23,13642.191,10326.0485,5736.1886,4589.859899
0_13_6-9-2013_23,0,23,22537.781,10326.0485,5736.1886,4589.859899
0_10_28-9-2013_23,0,23,222.543,138.6051264,69.27625,69.32887641
0_0_28-9-2013_23,0,23,142.372,138.6051264,69.27625,69.32887641
0_6_23-9-2013_23,0,23,17813.501,15109.6637,9080.3585,6029.305197
0_1_9-9-2013_23,0,23,3693.71,3024.350154,1704.0255,1320.324654
0_10_21-9-2013_23,0,23,2488.034,1713.507,856.7535,856.7535
0_12_21-9-2013_23,0,23,3162.555,1713.507,856.7535,856.7535
0_1_7-9-2013_23,0,23,1788.041,1575.777833,842.1343333,733.6434998
0_13_7-9-2013_23,0,23,1611.551,1575.777833,842.1343333,733.6434998
0_1_18-9-2013_23,0,23,13324.983,11376.94959,7813.1035,3563.846092
0_9_18-9-2013_23,0,23,15339.968,11376.94959,7813.1035,3563.846092
0_6_11-9-2013_23,0,23,5079.528,4067.031792,2218.155,1848.876792
0_1_1-9-2013_23,0,23,2949.749,2568.449742,1729.7005,838.7492423
0_1_14-9-2013_23,0,23,8419.636,6508.667107,3387.201,3121.466107
0_6_22-9-2013_23,0,23,18545.544,18426.02226,12148.52133,6277.500924
0_6_12-9-2013_23,0,23,3509.266,3008.022549,2176.60825,831.4142988
0_1_2-9-2013_23,0,23,5958.697,5871.362331,3981.42925,1889.933081
0_1_17-9-2013_23,0,23,14378.62,9695.562311,4828.673833,4866.888477
0_6_4-9-2013_23,0,23,6025.344,5367.688988,3098.91475,2268.774238
0_8_29-9-2013_23,0,23,4855.448,3571.638,3571.638,0
0_0_31-8-2013_23,0,23,1793.869,,,
2_0_2-9-2013_12,2,12,658.596,,,
2_0_1-9-2013_12,2,12,1213.703,,,
2_0_3-9-2013_1,2,1,659.482,,,
2_0_2-9-2013_1,2,1,663.645,,,
1_0_18-9-2013_13,1,13,10165.146,,,
1_0_8-9-2013_13,1,13,72.546,,,
1_0_15-9-2013_13,1,13,4334.147,,,
1_0_23-9-2013_13,1,13,4614.257,,,
1_0_1-9-2013_13,1,13,4438.514,,,
1_0_5-9-2013_13,1,13,88.881,,,
1_0_7-9-2013_13,1,13,87.446,,,
1_0_19-9-2013_13,1,13,10565.687,,,
1_0_9-9-2013_13,1,13,129.733,,,
1_0_17-9-2013_13,1,13,82.247,,,
1_0_3-9-2013_13,1,13,4244.891,,,
1_0_11-9-2013_13,1,13,131.75,,,
1_0_4-9-2013_13,1,13,4193.939,,,
1_0_10-9-2013_13,1,13,4254.588,,,
1_0_13-9-2013_13,1,13,4007.519,,,
1_0_22-9-2013_13,1,13,6575.998,,,
1_0_14-9-2013_13,1,13,126.618,,,
1_0_2-9-2013_13,1,13,5205.815,,,
1_0_20-9-2013_13,1,13,4110.747,,,
1_0_16-9-2013_13,1,13,10537.472,,,
1_0_6-9-2013_13,1,13,91.688,,,
1_0_12-9-2013_0,1,0,91.25,,,
1_0_23-9-2013_0,1,0,6301.088,,,
1_0_2-9-2013_0,1,0,82.563,,,
1_0_8-9-2013_0,1,0,77.945,,,
1_0_22-9-2013_0,1,0,6790.259,,,
1_0_3-9-2013_0,1,0,86.282,,,
1_0_16-9-2013_0,1,0,94.137,,,
1_0_17-9-2013_0,1,0,6918.403,,,
1_0_5-9-2013_0,1,0,68.698,,,
1_0_15-9-2013_0,1,0,125.818,,,
1_0_9-9-2013_0,1,0,86.632,,,
1_0_20-9-2013_0,1,0,7531.399,,,
1_0_11-9-2013_0,1,0,90.197,,,
